@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute inputs-16 numeric
@attribute inputs-17 numeric
@attribute inputs-18 numeric
@attribute inputs-19 numeric
@attribute inputs-20 numeric
@attribute inputs-21 numeric
@attribute inputs-22 numeric
@attribute inputs-23 numeric
@attribute inputs-24 numeric
@attribute inputs-25 numeric
@attribute inputs-26 numeric
@attribute inputs-27 numeric
@attribute inputs-28 numeric
@attribute inputs-29 numeric
@attribute inputs-30 numeric
@attribute inputs-31 numeric
@attribute inputs-32 numeric
@attribute outputs-1 {0,1,2,3}

@data
1188,'2019/01/28 16:08:37:903',9,97.222649,0.004109,19.566889,0.105102,0.090995,0.011599,0,0.224327,12.824607,97.547363,9.524727,6.526844,0.002982,3.471687,0.000469,0.000155,99.863831,0.006012,0.000006,2.924664,0.000917,0.228694,2.870224,80.02581,0.005923,0.001462,40.292522,-9.868935,4.222468,0.307029,3.066991,186.979691,2
1189,'2019/01/28 16:08:37:998',9,97.107124,0.000972,41.875412,0.203799,0.298731,0.010573,0.000001,0.495816,21.600603,96.514603,4.787831,4.254077,0.005889,2.361008,0.000676,0.000239,99.918694,0.005393,0.00001,4.021746,0.00019,0.21311,2.995936,95.190521,0.002858,0.001417,72.870689,-11.481827,4.432182,0.207106,3.513818,186.980865,2
1190,'2019/01/28 16:08:38:100',9,96.976234,0.000428,56.718044,0.345947,0.653764,0.017709,0.000002,0.8914,35.139027,96.00219,2.748171,3.413104,0.004989,2.341353,0.000963,0.000942,99.935188,0.003395,0.000015,3.67836,0.000049,0.212318,2.957232,98.281975,0.001759,0.002359,89.446007,-14.831398,4.66019,0.498858,2.797658,189.13739,2
1191,'2019/01/28 16:08:38:195',9,97.146576,0.000396,67.810051,0.438565,0.691734,0.023578,0.000014,0.739394,55.310822,94.100777,1.698986,2.154085,0.005676,2.499185,0.001395,0.001771,99.940178,0.003023,0.000013,2.342839,0.000011,0.205225,2.810013,99.214958,0.001223,0.006646,96.432968,-19.308472,4.361481,0.244188,3.122192,185.953873,2
1192,'2019/01/28 16:08:38:298',9,96.919647,0.000359,80.105217,0.357984,0.75806,0.02899,0.000029,1.634786,64.749374,93.266838,1.333928,1.559847,0.006694,5.473972,0.001482,0.003063,99.943451,0.003433,0.000008,2.215996,0.000004,0.204522,2.795861,99.672371,0.000818,0.009033,98.515564,-21.713669,4.7558,-0.294721,7.238977,189.734039,2
1193,'2019/01/28 16:08:38:369',9,97.054024,0.00049,85.651283,0.279556,0.555994,0.022958,0.000345,2.022945,60.769962,93.991302,1.528689,1.168964,0.003918,8.792405,0.00161,0.002592,99.965202,0.003801,0.000007,2.884295,0.000004,0.202777,2.868593,99.77964,0.000683,0.005969,98.730865,-20.550385,4.525865,1.703528,9.608341,186.471359,2
1194,'2019/01/28 16:08:38:509',9,97.995125,0.000689,87.111618,0.012573,0.311798,0.012104,99.995766,1.8558,52.760551,95.232643,0.416839,1.484215,0.004363,13.300692,0.001618,0.001813,99.976166,0.00447,0.000001,4.736523,0.000005,0.199302,3.077071,99.801575,0.000651,0.0034,98.503967,-19.328186,2.553338,0.156864,7.703159,199.587997,2
1195,'2019/01/28 16:08:38:571',9,97.180962,0.001047,84.278572,0.000459,0.125185,0.007016,99.952187,1.594753,48.835121,94.644638,0.107383,1.789879,0.001197,12.858974,0.001984,0.001403,99.97683,0.003895,0,6.057313,0.000006,0.196362,3.234773,99.757202,0.000714,0.002831,98.069466,-18.972519,4.299115,-0.176761,3.874403,195.199387,2
1196,'2019/01/28 16:08:38:672',9,95.647659,0.001675,81.266853,0.000238,0.060447,0.00564,0.344703,1.171312,38.718357,89.585579,0.104858,1.30159,0.001445,9.659708,0.001709,0.000944,99.96804,0.006613,0,4.125038,0.000011,0.195624,3.006101,99.698906,0.000788,0.001536,96.992012,-14.611702,6.550212,-1.590209,1.732817,185.671921,2
1197,'2019/01/28 16:08:38:801',9,94.978645,0.001229,85.286781,0.00022,0.038593,0.005929,0.001424,2.400781,45.558868,82.621574,0.109983,1.149354,0.001926,7.239024,0.001586,0.001299,99.957153,0.007421,0,4.062738,0.000007,0.196085,2.998485,99.77372,0.000691,0.002185,97.974922,-16.520111,7.300239,-3.101367,-0.694312,185.825699,2
1198,'2019/01/28 16:08:38:899',9,94.401566,0.000734,71.699181,0.000133,0.021603,0.00765,0.000604,2.034371,54.814331,67.740982,0.071722,1.162563,0.007915,4.456987,0.001099,0.001963,99.929955,0.009614,0,4.046357,0.00001,0.195832,2.995873,99.403801,0.001077,0.005693,97.000275,-19.295692,7.87465,-3.851355,-2.029952,186.378647,2
1199,'2019/01/28 16:08:38:997',9,92.07975,0.000215,64.786652,0.000378,0.019661,0.019171,85.681061,4.757283,72.821999,52.500797,0.052072,1.738479,0.030686,3.419093,0.000854,0.004966,99.886253,0.006106,0,3.933736,0.000007,0.2028,2.978682,99.023842,0.001349,0.022825,97.512886,-25.049965,9.733842,-5.536068,-9.779209,196.026978,2
1200,'2019/01/28 16:08:39:096',9,87.433365,0.000181,47.634075,0.00349,0.015981,0.055251,0.744236,6.843552,71.231529,32.799675,0.188304,2.516344,0.029319,1.607882,0.000684,0.00788,99.812195,0.007098,0,3.109066,0.000021,0.235012,2.882524,96.735962,0.002362,0.032214,94.048615,-24.703598,12.300842,-6.31441,-0.807944,185.865829,2
1201,'2019/01/28 16:08:39:206',9,83.837166,0.000125,59.554302,0.008747,0.015566,0.158444,0.000083,9.846079,85.3349,19.401772,0.241132,3.227593,0.044458,1.169221,0.000543,0.014033,99.649361,0.006697,0,2.918033,0.000007,0.339996,2.852091,98.56398,0.001595,0.062626,97.751083,-29.340912,13.769189,-4.460361,-1.955141,185.288605,2
1202,'2019/01/28 16:08:39:273',9,85.398186,0.000137,49.268059,0.00685,0.011911,0.336203,0.000009,5.383383,84.259628,12.771511,0.226765,3.382817,0.033004,0.7481,0.00054,0.016397,99.448662,0.00595,0,2.54142,0.000011,0.757517,2.800732,97.010651,0.002225,0.076191,96.144577,-28.935242,13.169105,-3.47878,-2.866952,185.004364,2
1203,'2019/01/28 16:08:39:393',9,88.100174,0.000168,57.203316,0.014859,0.011827,0.368865,0.00029,4.072384,83.605316,7.503101,0.430304,5.376858,0.039914,0.487505,0.000563,0.012655,99.065514,0.004633,0,2.033514,0.000007,1.263884,2.728599,98.234985,0.001704,0.063684,97.27816,-29.877899,11.990245,-2.386658,-0.792564,185.33989,2
1204,'2019/01/28 16:08:39:525',9,90.452827,0.000181,69.739326,0.008683,0.011598,0.442787,0.000006,2.852218,81.346474,3.910708,0.368711,3.99989,0.021602,0.221726,0.000547,0.009862,98.675034,0.003074,0,1.632134,0.000004,3.452718,2.668582,99.251053,0.001122,0.039218,98.397934,-28.030975,10.75708,-2.271097,0.002789,184.528976,2
1205,'2019/01/28 16:08:39:616',9,90.697578,0.000373,79.223328,0.108231,0.014367,0.603957,0.000021,2.102772,78.992088,2.420477,2.345918,3.400129,0.017989,0.148237,0.000466,0.00569,98.032555,0.004051,0.000001,1.262246,0.000002,10.754814,2.602435,99.600334,0.000813,0.026623,98.892982,-26.6791,10.613722,-3.203829,0.403376,185.068207,2
1206,'2019/01/28 16:08:39:705',9,88.776917,0.000435,85.355659,0.494173,0.020597,0.721979,0.014664,1.875496,76.258972,1.80146,3.772013,4.232453,0.014114,0.10455,0.000621,0.006945,97.13932,0.004146,0.000001,1.549897,0.000002,24.294111,2.589771,99.724754,0.000655,0.020024,99.077698,-26.432388,11.659229,-2.944352,-1.504119,183.337463,2
1207,'2019/01/28 16:08:39:849',9,87.315132,0.000503,81.848122,0.85116,0.016458,0.697951,0.000874,1.062578,71.381996,1.603008,4.065844,5.259001,0.031232,0.082843,0.000643,0.005919,96.299049,0.006489,0.000001,1.423702,0.000003,31.13052,2.540207,99.624893,0.000723,0.016659,98.68396,-25.486763,12.354431,-3.354583,-2.600603,183.914597,2
1208,'2019/01/28 16:08:39:910',9,84.390671,0.000656,77.262184,1.071064,0.013876,0.699347,0.00042,1.232085,73.358597,1.528202,5.535445,4.77269,0.056552,0.087057,0.00062,0.004298,96.022728,0.00748,0.000001,1.389396,0.000003,41.402863,2.525154,99.469948,0.000836,0.021242,98.424706,-25.64109,13.56206,-3.118721,-3.101784,187.363464,2
1209,'2019/01/28 16:08:40:030',9,78.384712,0.001913,53.933071,0.240073,0.010648,0.978869,9.64821,1.695649,61.879272,2.410089,1.960378,7.626023,0.044135,0.059947,0.000727,0.007892,96.34507,0.008472,0,1.39214,0.000019,56.192417,2.54012,97.317673,0.001805,0.018817,93.329529,-24.52565,15.558859,-3.059861,-6.137964,192.254929,2
1210,'2019/01/28 16:08:40:130',9,68.220123,0.003226,32.861946,0.043239,0.004267,1.169979,16.888641,1.801696,48.820583,3.650392,0.636553,8.7693,0.037574,0.060001,0.000727,0.013421,96.91246,0.007821,0,1.87428,0.000104,77.119209,2.612492,89.347557,0.003633,0.013475,77.181389,-21.725983,18.180468,-3.724985,-9.689874,192.512192,2
1211,'2019/01/28 16:08:40:246',9,59.746269,0.005958,20.852554,0.016078,0.001071,1.299889,1.761529,1.423422,66.643715,5.101898,0.291964,11.384765,0.039589,0.05633,0.00056,0.010859,97.292122,0.007932,0,2.683883,0.000094,93.329453,2.713584,78.516922,0.005419,0.062911,76.309586,-29.319168,20.025478,-6.705431,-20.225895,188.992767,2
1212,'2019/01/28 16:08:40:396',9,42.670826,0.013591,10.881033,0.003331,0.000503,1.1085,14.318162,1.384642,69.867271,7.421669,0.088904,15.965669,0.432197,0.065188,0.000365,0.00683,97.240952,0.010552,0,3.934823,0.000143,94.653183,2.845502,64.110023,0.007499,0.111692,68.245949,-34.243439,23.476471,-7.459374,-10.367559,195.392532,2
1213,'2019/01/28 16:08:40:529',9,36.636345,0.008013,6.056259,0.000474,0.000954,5.987691,0.009763,0.326597,79.152527,9.886086,0.017148,15.667523,18.190289,0.151127,0.000337,0.010827,95.234146,0.008984,0,2.493704,0.000165,98.094543,2.597507,52.30267,0.00847,0.184498,67.094109,-41.4272,24.739248,-9.893678,-17.094009,195.024673,2
1214,'2019/01/28 16:08:40:601',9,27.256407,0.008013,6.056259,0.000474,0.000954,5.987691,0.009763,0.326597,79.152527,9.886086,0.017148,15.667523,18.190289,0.151127,0.000337,0.010827,95.234146,0.008984,0,2.493704,0.000165,98.094543,2.597507,52.30267,0.00847,0.184498,67.094109,-41.4272,26.90826,-10.454785,-23.286337,198.628403,2
1215,'2019/01/28 16:08:40:675',9,37.462646,0.001726,1.81473,0.000561,0.004325,72.207291,0.146912,0.002946,97.133644,14.209739,0.004418,33.298702,90.64463,0.348366,0.00029,0.009921,86.002991,0.011133,0,0.722884,0.000325,98.732666,2.060161,36.850937,0.008231,0.428559,65.130432,-80.014153,24.562099,-8.65251,-14.114991,203.439316,2
1216,'2019/01/28 16:08:40:765',9,39.147808,0.001936,1.170772,0.001902,0.014436,87.149826,0.197936,0.000858,96.552399,20.88979,0.010628,36.018551,78.80117,0.653242,0.000293,0.018147,81.867386,0.009631,0,0.443572,0.000284,98.729393,1.891898,22.942513,0.007798,0.625727,59.604847,-78.05526,24.205517,-6.525173,-6.743627,191.864273,2
1217,'2019/01/28 16:08:40:840',9,64.56031,0.007523,0.664197,0.008399,0.045814,93.353302,0.006838,0.000248,93.439629,31.51927,0.040208,37.4767,52.76342,0.822104,0.000253,0.037707,83.207764,0.006936,0.000001,0.519421,0.000215,98.731796,1.940252,24.012352,0.008121,0.787029,58.183163,-70.381744,19.001163,-4.693995,2.301783,193.9142,2
1218,'2019/01/28 16:08:40:957',9,71.310974,0.008018,1.095125,0.029271,0.03131,82.558022,0.000643,0.000744,91.545792,39.893169,0.110135,40.230431,3.676283,0.703032,0.000218,0.027873,85.40519,0.005489,0,0.881412,0.0001,98.697166,2.046935,27.602551,0.008333,1.536965,59.721722,-57.179829,17.447323,-4.347915,-4.499332,191.460724,2
1219,'2019/01/28 16:08:41:068',9,85.37738,0.011401,1.754187,0.263106,0.025031,49.268253,0.000031,0.001698,86.991829,33.300545,0.453588,31.889349,0.65128,0.619259,0.000222,0.025976,82.7715,0.005362,0,0.78259,0.000111,98.567459,1.945881,24.874676,0.007772,1.045691,54.276966,-48.922928,13.177441,-3.845844,0.058472,187.870529,2
1220,'2019/01/28 16:08:41:161',9,88.713837,0.009213,4.119459,3.029928,0.039633,31.234709,0.0001,0.012174,81.338158,23.923893,2.304027,25.14649,0.131672,0.563923,0.000274,0.028069,80.669716,0.007723,0,0.586414,0.000123,98.393311,1.860469,25.228041,0.006925,0.620562,50.642513,-41.151665,11.690809,-4.174447,2.371832,187.432327,2
1221,'2019/01/28 16:08:41:261',9,89.40863,0.008445,12.303041,12.201558,0.018943,5.486383,0.000049,0.068724,69.930626,16.233257,11.634267,17.374104,0.148921,0.72331,0.000418,0.018447,79.895241,0.008022,0,0.407525,0.000126,96.8797,1.823508,36.418045,0.005224,0.200552,51.445854,-28.526642,11.334112,-3.507927,2.889889,185.999786,2
1222,'2019/01/28 16:08:41:345',9,90.917747,0.004464,29.356871,10.961592,0.017022,1.88912,0.024638,0.189051,71.421089,8.756908,14.24917,12.687474,0.113713,0.716362,0.000684,0.008937,81.373665,0.012677,0.000001,0.277768,0.000046,95.199005,1.865241,68.275627,0.003072,0.122593,73.536652,-26.111389,10.481835,-3.207678,4.734917,190.848129,2
1223,'2019/01/28 16:08:41:441',9,92.089432,0.000618,56.320839,10.532812,0.012959,0.819964,0.007682,0.823673,75.70208,6.598099,15.968103,10.783292,0.051368,0.592913,0.00069,0.006189,83.904457,0.010984,0.000002,0.319315,0.000009,92.813271,1.954552,94.650742,0.001331,0.07293,93.167885,-26.232285,9.727194,-2.461181,4.42083,187.599533,2
1224,'2019/01/28 16:08:41:551',9,94.347298,0.000235,75.473572,5.943192,0.013677,0.504416,0.000253,1.330438,73.628754,3.229582,15.361516,6.812713,0.02115,0.218005,0.000793,0.005427,91.093246,0.010854,0.000003,0.653227,0.000003,83.995316,2.250892,99.146301,0.000811,0.028065,97.878746,-24.824432,7.92575,-2.656141,6.346189,190.704681,2
1225,'2019/01/28 16:08:41:749',9,97.635216,0.000207,78.568893,2.742557,0.013755,0.390597,0.000004,1.356402,79.81189,2.602959,15.612672,3.769172,0.033799,0.176171,0.000863,0.005655,95.829979,0.008652,0.000003,1.474059,0.000002,21.497906,2.527355,99.510284,0.000798,0.031035,98.769218,-26.24234,3.397236,-4.59223,1.672807,191.262405,2
1226,'2019/01/28 16:08:41:797',9,98.412392,0.000157,85.363541,2.172188,0.021267,0.20929,0.000127,2.006144,83.595642,1.872934,15.792849,3.016645,0.11948,0.118373,0.000792,0.010041,97.760483,0.008268,0.000004,2.292853,0.000001,0.933113,2.698038,99.736816,0.000662,0.030964,99.279152,-27.517311,1.365308,-3.753831,5.722513,190.375824,2
1227,'2019/01/28 16:08:41:872',9,98.74559,0.000168,92.424232,1.03621,0.051254,0.185971,0.003835,6.534964,77.285057,1.464091,13.848525,3.131462,0.121255,0.115596,0.001162,0.041061,98.43129,0.016703,0.000008,2.450584,0.000001,0.348339,2.74516,99.848328,0.000532,0.016705,99.405449,-26.260818,-0.170576,-2.802444,9.798983,192.406845,2
1228,'2019/01/28 16:08:42:007',9,98.237717,0.000206,96.649651,0.261826,0.096733,0.109898,0.022536,14.915808,71.764526,1.221715,10.259428,2.317692,0.087999,0.138474,0.001582,0.11888,98.734627,0.022019,0.000012,1.526016,0.000002,0.230834,2.653741,99.890198,0.000466,0.010084,99.439491,-23.912163,-1.896107,-3.397039,8.592359,190.468643,2
1229,'2019/01/28 16:08:42:135',9,98.718346,0.000374,98.524544,0.077698,0.209002,0.06717,0.135128,38.133533,59.723125,1.362487,9.672651,1.725388,0.057179,0.218636,0.001948,0.203856,99.157433,0.031354,0.000018,1.580675,0.000006,0.202414,2.67059,99.906807,0.000441,0.004185,99.282524,-20.040749,-0.279403,-1.742109,9.040802,191.860291,2
1230,'2019/01/28 16:08:42:211',9,98.491692,0.000659,99.377129,0.052561,0.27122,0.030972,0.001805,55.027603,25.843912,1.970982,8.772511,1.226846,0.021371,0.342671,0.002194,0.32631,99.509262,0.024648,0.000033,1.669809,0.000041,0.198537,2.675638,99.914482,0.000432,0.000417,98.151337,-9.624001,-1.105111,-1.201291,11.264524,190.265381,2
1231,'2019/01/28 16:08:42:309',9,97.378349,0.001785,99.443451,0.019368,0.260445,0.016315,0.001907,62.138992,11.050907,3.155575,8.483575,0.951265,0.009663,0.275448,0.002802,0.361117,99.737289,0.014649,0.000051,1.637516,0.000097,0.197484,2.676631,99.916252,0.000433,0.000153,97.185318,-4.989349,-3.926002,0.432529,5.249879,189.874954,2
1232,'2019/01/28 16:08:42:402',9,95.88974,0.003699,99.104248,0.017977,0.215483,0.009873,0.644185,35.196159,6.987993,4.855307,8.376879,0.532104,0.006689,0.250613,0.003849,0.165499,99.866989,0.011428,0.000107,1.887267,0.000047,0.197751,2.742484,99.914993,0.000439,0.000116,96.797356,-3.528343,-6.251435,0.162968,8.165867,190.569595,2
1233,'2019/01/28 16:08:42:504',9,90.06768,0.01383,99.068367,0.024132,0.322815,0.016711,0.000341,31.046986,7.230335,7.885646,11.121778,0.323574,0.007356,0.360737,0.006139,0.341092,99.922791,0.009246,0.000388,2.070096,0.000041,0.203438,2.73856,99.915108,0.000439,0.000117,96.82016,-3.63076,-10.976168,2.138318,10.325849,186.254425,2
1234,'2019/01/28 16:08:42:598',9,84.490913,0.029861,98.865875,0.028461,0.541271,0.030348,0.000033,29.352327,8.666905,10.692699,13.129226,0.154028,0.01475,0.442208,0.009188,1.078907,99.95903,0.012703,0.002535,2.940897,0.000037,0.218261,2.713252,99.914101,0.000442,0.000128,96.922112,-4.670212,-13.523909,0.823295,11.546581,182.791916,2
1235,'2019/01/28 16:08:42:709',9,66.930115,0.034085,99.014389,0.028502,1.225613,0.037878,0.00001,40.251369,12.5789,15.274904,10.360379,0.06322,0.024277,0.513401,0.013683,1.925331,99.977821,0.01951,0.005939,3.616974,0.000047,0.25086,2.655333,99.915123,0.00044,0.000162,97.274925,-6.581619,-18.474871,-0.227114,12.358895,180.770447,2
1236,'2019/01/28 16:08:42:810',9,46.476921,0.096916,98.544067,0.043395,2.839216,0.040663,0.000084,19.207914,16.954077,18.386162,8.413906,0.031978,0.019114,0.633726,0.014196,5.614334,99.9869,0.049187,0.022308,3.954151,0.000021,0.416821,2.157464,99.912277,0.000447,0.000207,97.538368,-9.641487,-22.705786,-1.106997,13.698877,176.070541,2
1237,'2019/01/28 16:08:42:898',9,24.394316,0.096916,98.544067,0.043395,2.839216,0.040663,0.000084,19.207914,16.954077,18.386162,8.413906,0.031978,0.019114,0.633726,0.014196,5.614334,99.9869,0.049187,0.022308,3.954151,0.000021,0.416821,2.157464,99.912277,0.000447,0.000207,97.538368,-9.641487,-27.655907,-2.165582,16.273502,174.971069,2
1238,'2019/01/28 16:08:43:007',9,23.731535,0.096916,98.544067,0.043395,2.839216,0.040663,0.000084,19.207914,16.954077,18.386162,8.413906,0.031978,0.019114,0.633726,0.014196,5.614334,99.9869,0.049187,0.022308,3.954151,0.000021,0.416821,2.157464,99.912277,0.000447,0.000207,97.538368,-9.641487,-27.837273,-1.800545,16.189013,172.980865,2
1239,'2019/01/28 16:08:43:111',9,18.305784,0.096916,98.544067,0.043395,2.839216,0.040663,0.000084,19.207914,16.954077,18.386162,8.413906,0.031978,0.019114,0.633726,0.014196,5.614334,99.9869,0.049187,0.022308,3.954151,0.000021,0.416821,2.157464,99.912277,0.000447,0.000207,97.538368,-9.641487,-29.47883,-2.905029,22.981215,169.40329,2
1240,'2019/01/28 16:08:43:202',9,17.183407,0.096916,98.544067,0.043395,2.839216,0.040663,0.000084,19.207914,16.954077,18.386162,8.413906,0.031978,0.019114,0.633726,0.014196,5.614334,99.9869,0.049187,0.022308,3.954151,0.000021,0.416821,2.157464,99.912277,0.000447,0.000207,97.538368,-9.641487,-29.86342,-2.027615,23.01808,169.000824,2
1241,'2019/01/28 16:08:43:277',9,18.813622,0.096916,98.544067,0.043395,2.839216,0.040663,0.000084,19.207914,16.954077,18.386162,8.413906,0.031978,0.019114,0.633726,0.014196,5.614334,99.9869,0.049187,0.022308,3.954151,0.000021,0.416821,2.157464,99.912277,0.000447,0.000207,97.538368,-9.641487,-29.310831,-3.984937,28.481028,171.736557,2
1242,'2019/01/28 16:08:43:406',9,13.644818,0.096916,98.544067,0.043395,2.839216,0.040663,0.000084,19.207914,16.954077,18.386162,8.413906,0.031978,0.019114,0.633726,0.014196,5.614334,99.9869,0.049187,0.022308,3.954151,0.000021,0.416821,2.157464,99.912277,0.000447,0.000207,97.538368,-9.641487,-31.225546,-0.975779,28.644453,173.739594,2
1243,'2019/01/28 16:08:43:501',9,5.397558,0.096916,98.544067,0.043395,2.839216,0.040663,0.000084,19.207914,16.954077,18.386162,8.413906,0.031978,0.019114,0.633726,0.014196,5.614334,99.9869,0.049187,0.022308,3.954151,0.000021,0.416821,2.157464,99.912277,0.000447,0.000207,97.538368,-9.641487,-36.318684,-3.106068,33.73251,167.993851,2
1244,'2019/01/28 16:08:43:574',9,1.896348,0.096916,98.544067,0.043395,2.839216,0.040663,0.000084,19.207914,16.954077,18.386162,8.413906,0.031978,0.019114,0.633726,0.014196,5.614334,99.9869,0.049187,0.022308,3.954151,0.000021,0.416821,2.157464,99.912277,0.000447,0.000207,97.538368,-9.641487,-41.730473,-4.689953,29.816944,158.696503,2
1245,'2019/01/28 16:08:43:708',9,2.41589,0.096916,98.544067,0.043395,2.839216,0.040663,0.000084,19.207914,16.954077,18.386162,8.413906,0.031978,0.019114,0.633726,0.014196,5.614334,99.9869,0.049187,0.022308,3.954151,0.000021,0.416821,2.157464,99.912277,0.000447,0.000207,97.538368,-9.641487,-40.493233,-6.205756,35.383053,161.547485,2
1246,'2019/01/28 16:08:43:825',9,2.414011,0.096916,98.544067,0.043395,2.839216,0.040663,0.000084,19.207914,16.954077,18.386162,8.413906,0.031978,0.019114,0.633726,0.014196,5.614334,99.9869,0.049187,0.022308,3.954151,0.000021,0.416821,2.157464,99.912277,0.000447,0.000207,97.538368,-9.641487,-40.497223,-5.768131,38.197338,173.07309,2
1247,'2019/01/28 16:08:43:909',9,4.447719,0.096916,98.544067,0.043395,2.839216,0.040663,0.000084,19.207914,16.954077,18.386162,8.413906,0.031978,0.019114,0.633726,0.014196,5.614334,99.9869,0.049187,0.022308,3.954151,0.000021,0.416821,2.157464,99.912277,0.000447,0.000207,97.538368,-9.641487,-37.336411,-4.894107,31.211832,172.452881,2
1248,'2019/01/28 16:08:44:005',9,3.200717,0.096916,98.544067,0.043395,2.839216,0.040663,0.000084,19.207914,16.954077,18.386162,8.413906,0.031978,0.019114,0.633726,0.014196,5.614334,99.9869,0.049187,0.022308,3.954151,0.000021,0.416821,2.157464,99.912277,0.000447,0.000207,97.538368,-9.641487,-39.046322,-1.710852,24.641203,157.02475,2
1249,'2019/01/28 16:08:44:104',9,3.072212,0.096916,98.544067,0.043395,2.839216,0.040663,0.000084,19.207914,16.954077,18.386162,8.413906,0.031978,0.019114,0.633726,0.014196,5.614334,99.9869,0.049187,0.022308,3.954151,0.000021,0.416821,2.157464,99.912277,0.000447,0.000207,97.538368,-9.641487,-39.257843,0.254525,11.269347,166.419815,2
1250,'2019/01/28 16:08:44:176',9,18.049074,0.096916,98.544067,0.043395,2.839216,0.040663,0.000084,19.207914,16.954077,18.386162,8.413906,0.031978,0.019114,0.633726,0.014196,5.614334,99.9869,0.049187,0.022308,3.954151,0.000021,0.416821,2.157464,99.912277,0.000447,0.000207,97.538368,-9.641487,-29.565132,1.639702,22.931328,180.655075,2
1251,'2019/01/28 16:08:44:306',9,33.41996,0.096916,98.544067,0.043395,2.839216,0.040663,0.000084,19.207914,16.954077,18.386162,8.413906,0.031978,0.019114,0.633726,0.014196,5.614334,99.9869,0.049187,0.022308,3.954151,0.000021,0.416821,2.157464,99.912277,0.000447,0.000207,97.538368,-9.641487,-25.446257,1.146231,18.757875,179.364532,2
1252,'2019/01/28 16:08:44:404',9,43.380604,0.031405,79.158562,4.351443,0.013636,0.000626,0.139949,0.207915,0.281737,0.048945,0.021899,2.281524,0.004062,0.030554,0.000132,1.101106,99.87323,1.138866,0.000819,35.243088,0.000057,59.036724,20.312773,99.647781,0.000841,0.000126,90.103622,-18.476234,-23.331697,-0.578003,12.281857,179.473877,2
1253,'2019/01/28 16:08:44:511',9,54.060047,0.065995,89.904175,0.317029,0.062086,0.00258,0.080603,0.840775,0.696611,0.060792,0.139255,1.879809,0.003149,0.032424,0.000121,0.848699,99.869896,1.125768,0.001842,39.315872,0.000032,92.770927,19.715559,99.836166,0.000591,0.000099,94.026772,-21.910995,-21.186199,0.558069,5.201813,181.10199,2
1254,'2019/01/28 16:08:44:603',9,59.976326,0.082667,97.342766,0.067148,0.394521,0.016625,0.000785,2.196477,1.446572,0.152806,1.334504,1.02208,0.006958,0.051218,0.000168,2.232672,99.938347,0.536075,0.004668,48.160858,0.000022,97.252563,19.107733,99.904099,0.000463,0.000083,95.901894,-26.28141,-19.977606,-1.031608,15.058376,179.365524,2
1255,'2019/01/28 16:08:44:677',9,69.572716,0.119039,98.31266,0.024602,0.819147,0.126131,0.000612,1.480053,7.001974,0.20731,10.469866,0.378308,0.00759,0.075088,0.000343,3.069509,99.962593,0.262478,0.012492,42.617409,0.000017,97.595291,14.045088,99.910667,0.000448,0.000113,96.665283,-24.987602,-17.864838,0.012278,13.026396,180.893433,2
1256,'2019/01/28 16:08:44:809',9,79.753418,0.086084,98.48925,0.010216,1.051996,0.09907,0.000206,2.384127,16.389933,0.347132,21.09173,0.132806,0.011061,0.111295,0.00072,2.305514,99.978462,0.16263,0.009955,37.038315,0.000012,97.660088,11.803213,99.911888,0.000447,0.000212,97.491371,-24.632774,-15.145232,-0.715077,10.351689,183.151337,2
1257,'2019/01/28 16:08:44:878',9,82.975769,0.092294,98.572701,0.012872,1.191486,0.097099,0.000854,2.372814,19.166866,0.659861,24.547928,0.057541,0.006892,0.143997,0.00141,1.556215,99.988083,0.120985,0.009887,35.928432,0.00001,97.47403,12.155221,99.912468,0.000445,0.000257,97.696793,-24.654076,-14.080446,1.076845,8.630911,180.981125,2
1258,'2019/01/28 16:08:45:010',9,85.951004,0.097371,98.487823,0.0116,1.545048,0.100402,0.005516,3.299482,26.496529,1.595742,37.043621,0.039041,0.009795,0.254177,0.002466,1.822606,99.989548,0.086123,0.00844,36.831394,0.000008,97.24057,11.113707,99.911949,0.000446,0.000418,98.134804,-27.464409,-12.943868,1.817678,7.251609,180.88681,2
1259,'2019/01/28 16:08:45:111',9,89.310318,0.120706,97.899788,0.006642,1.340649,0.051395,0.010747,4.518442,21.364389,1.994678,38.910416,0.042645,0.004993,0.235133,0.004829,1.035258,99.991119,0.05039,0.005325,28.908539,0.000011,96.743179,8.272348,99.908188,0.000454,0.000306,97.7649,-21.661133,-11.38581,1.153204,0.508211,182.86731,2
