@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute inputs-16 numeric
@attribute inputs-17 numeric
@attribute inputs-18 numeric
@attribute inputs-19 numeric
@attribute inputs-20 numeric
@attribute inputs-21 numeric
@attribute inputs-22 numeric
@attribute inputs-23 numeric
@attribute inputs-24 numeric
@attribute inputs-25 numeric
@attribute inputs-26 numeric
@attribute inputs-27 numeric
@attribute inputs-28 numeric
@attribute inputs-29 numeric
@attribute inputs-30 numeric
@attribute inputs-31 numeric
@attribute inputs-32 numeric
@attribute outputs-1 {0,1,2,3}

@data
133,'2019/01/24 11:06:32:880',1,98.470978,0.005922,0.108598,0.006015,0.000042,0.000002,0.00013,4.126394,5.161082,99.998344,0.103504,0.000077,0.000051,14.840354,0.000006,0.001158,99.967728,0.00465,0.925709,71.821487,0.003928,1.247398,29.396906,50.136303,0.013051,0.001136,16.916662,-36.535477,-1.174305,3.110347,2.47917,163.798798,1
134,'2019/01/24 11:06:32:978',1,98.257599,0.006826,0.109296,0.005799,0.000066,0.00001,0.000023,3.962282,7.422354,99.995781,0.086292,0.000047,0.000103,26.882236,0.000015,0.011934,99.969841,0.002102,0.473363,27.562513,0.003665,0.873295,7.007037,50.141335,0.012119,0.001361,17.892744,-15.53904,-1.83836,0.642298,4.481347,161.03183,1
135,'2019/01/24 11:06:33:079',1,98.23539,0.015495,0.080465,0.003042,0.000371,0.00004,0.000001,1.861707,7.98755,99.984131,0.05938,0.000034,0.000647,31.196314,0.00003,0.124587,99.964645,0.000946,0.208899,5.633934,0.003405,1.328402,3.115555,50.080574,0.011609,0.001438,18.110622,-5.045944,-1.902804,-1.290296,4.99147,161.465271,1
136,'2019/01/24 11:06:33:158',1,98.125549,0.005233,0.19343,0.000556,0.001176,0.00034,99.970894,0.624967,2.495727,99.893562,0.044027,0.000025,0.007397,26.444292,0.000094,1.221115,99.939034,0.000671,0.095625,0.671615,0.00411,4.029148,2.419968,50.236546,0.011356,0.000984,15.862237,-1.359505,-2.210324,-1.135029,3.053502,160.637375,1
137,'2019/01/24 11:06:33:286',1,98.222153,0.007039,0.224215,0.000443,0.007089,0.002113,0.15005,0.346208,1.0723,99.284355,0.040479,0.000034,0.157843,31.254631,0.000238,5.261092,99.841759,0.000404,0.014169,0.074043,0.004349,3.433567,1.832062,50.117813,0.011174,0.000841,15.26245,-1.97451,-1.940852,0.034779,2.837754,159.794174,1
138,'2019/01/24 11:06:33:364',1,98.700676,0.005472,0.210035,0.000612,0.0148,0.003484,0.000131,0.364718,1.175856,95.366295,0.04075,0.000066,0.898327,34.46109,0.000386,6.204935,99.497101,0.000212,0.009171,0.008653,0.004393,2.208859,1.709845,49.477062,0.011101,0.000833,15.094847,-2.484886,-0.34875,-2.519691,2.565652,160.41391,1
139,'2019/01/24 11:06:50:200',2,96.741745,0.389406,0.006774,0.977943,0.125403,0.000122,93.262192,0.004705,54.214096,97.733498,24.693142,11.752029,0.009099,0.000187,0.000003,0.002945,99.431648,0.001697,0,5.21115,0.000494,0.200599,11.349121,97.938225,0.010868,0.044776,45.706146,-26.863953,-5.045748,-2.61217,2.05971,163.241058,2
140,'2019/01/24 11:06:50:314',2,97.226501,0.390762,0.011974,0.402289,0.180019,0.000176,41.83511,0.003734,31.369165,97.716492,30.863485,11.328209,0.012775,0.000206,0.000003,0.005683,99.239868,0.003135,0,4.914369,0.001283,0.198727,11.518712,98.391846,0.010828,0.009725,29.609194,-19.815109,-4.215336,-0.816069,2.359969,163.482391,2
141,'2019/01/24 11:06:50:400',2,97.022163,0.457238,0.019124,0.51521,0.14135,0.000152,33.709099,0.003486,19.070045,97.438179,42.553017,10.332463,0.013283,0.000201,0.000004,0.006526,99.049606,0.004716,0,4.533203,0.002151,0.197677,11.60837,98.69854,0.010741,0.004225,22.319489,-15.202126,-4.581293,-1.867055,2.563329,162.521942,2
142,'2019/01/24 11:06:50:498',2,96.929314,0.721638,0.01888,0.49583,0.154776,0.000274,65.852814,0.000942,8.913783,97.329781,55.062897,10.852739,0.011701,0.000207,0.000004,0.013783,99.122833,0.003953,0,4.595282,0.00337,0.19818,12.209682,99.149185,0.010571,0.002213,17.301432,-12.642914,-4.739594,-1.676273,2.437487,162.194748,2
143,'2019/01/24 11:06:50:596',2,96.773773,0.525464,0.022012,0.518948,0.147467,0.000397,37.733765,0.0005,4.250096,97.130814,64.803627,11.456389,0.014836,0.000218,0.000006,0.023871,99.04287,0.003584,0,4.953871,0.004015,0.197167,12.029581,98.932755,0.010691,0.001626,15.498908,-11.779144,-4.994688,-1.158187,2.496168,162.786774,2
144,'2019/01/24 11:06:50:677',2,96.697937,0.395708,0.024205,0.653511,0.116254,0.000325,3.033728,0.000517,5.155132,96.728188,66.57917,10.785558,0.010033,0.000245,0.000005,0.019851,99.039711,0.003678,0,5.028099,0.003814,0.198163,11.591112,98.478806,0.010781,0.001682,15.961562,-11.513466,-5.114768,-2.378842,2.902724,162.082733,2
145,'2019/01/24 11:06:50:804',2,97.12468,0.282771,0.033791,0.675903,0.085109,0.000311,9.209607,0.00061,4.774131,96.924309,68.003922,11.924469,0.00834,0.000312,0.000007,0.016229,99.04882,0.004368,0,6.212832,0.003827,0.197205,11.47512,97.603676,0.010859,0.001672,15.911129,-12.735344,-4.400842,-1.88281,2.62021,162.389282,2
146,'2019/01/24 11:06:50:903',2,97.067314,0.334452,0.031646,0.651947,0.075351,0.000316,67.576439,0.000451,6.756545,97.09626,72.044167,13.401905,0.004953,0.000263,0.000006,0.013682,99.012283,0.004381,0,6.199223,0.00354,0.197213,12.093156,98.5037,0.010816,0.001991,16.65559,-14.377853,-4.502561,-1.9658,2.902935,165.63974,2
147,'2019/01/24 11:06:51:002',2,96.76825,0.343132,0.028566,0.628409,0.064438,0.000321,43.413704,0.000469,6.206178,97.25975,74.188545,13.649731,0.006821,0.000225,0.000006,0.013654,98.932304,0.004741,0,5.654801,0.003625,0.198904,12.378055,98.983444,0.010795,0.001938,16.369061,-14.123489,-5.003533,-1.190929,2.791449,162.57576,2
148,'2019/01/24 11:06:51:104',2,96.745934,0.353944,0.03201,0.754752,0.047542,0.000352,16.706081,0.000754,6.300656,97.870644,78.915527,14.615579,0.009948,0.000188,0.000007,0.010829,98.849419,0.004473,0,4.913954,0.003611,0.201093,12.457247,99.244514,0.01077,0.002005,16.350288,-14.40509,-5.039084,-2.294544,2.949985,161.764282,2
149,'2019/01/24 11:06:51:203',2,96.471146,0.443452,0.027137,0.84961,0.046505,0.000336,20.338905,0.000475,6.098528,97.708321,82.908371,12.951547,0.009262,0.00016,0.000008,0.007452,98.977928,0.006672,0,4.98772,0.003674,0.203536,12.585079,99.279068,0.010734,0.001902,16.269821,-13.204987,-5.458649,-1.278231,3.060483,162.524826,2
150,'2019/01/24 11:06:51:301',2,95.970413,0.850854,0.032949,0.637503,0.062434,0.000537,12.859768,0.000733,3.925826,97.820778,85.753723,13.799975,0.008916,0.000165,0.000011,0.00761,99.053368,0.005842,0,4.662413,0.004182,0.203462,12.425741,99.261566,0.010464,0.001728,15.132745,-13.195801,-6.148111,-1.179443,2.82432,162.943588,2
151,'2019/01/24 11:06:51:397',2,96.322823,1.016854,0.051073,0.76146,0.057594,0.000692,14.399268,0.001327,3.364272,97.831284,85.459343,12.950828,0.007015,0.000168,0.000012,0.007813,99.179184,0.006032,0,4.940564,0.004343,0.209969,12.438541,99.188095,0.010368,0.001643,14.874652,-12.570358,-5.672206,-1.816841,3.356272,163.056961,2
152,'2019/01/24 11:06:51:518',2,96.9646,1.158962,0.05063,0.716051,0.076456,0.000924,15.189754,0.002102,4.408013,97.920319,85.473953,10.36544,0.010412,0.000222,0.000013,0.010569,99.096115,0.004693,0,5.157677,0.004219,0.210731,12.256423,99.02327,0.010257,0.001673,15.117173,-11.249893,-4.679999,-2.915025,2.404802,162.621582,2
153,'2019/01/24 11:06:51:602',2,96.910179,0.76784,0.050057,0.576325,0.100831,0.000694,16.24091,0.001831,4.579894,98.251434,83.945473,10.304453,0.009577,0.000208,0.000011,0.008433,99.052971,0.005481,0,5.258454,0.004039,0.208112,12.594543,99.214294,0.010515,0.001643,15.462379,-11.254532,-4.771645,-1.856962,2.272658,164.546356,2
154,'2019/01/24 11:06:51:702',2,96.702698,0.70657,0.067393,0.368741,0.095546,0.000726,12.479327,0.005619,5.665744,98.212662,83.287613,10.938074,0.012703,0.000209,0.000012,0.004536,99.197632,0.007467,0,6.173446,0.003834,0.209162,12.7443,99.039497,0.010579,0.001777,16.041298,-12.545143,-5.10731,-1.808575,2.740468,164.145615,2
155,'2019/01/24 11:06:51:801',2,96.659149,0.792834,0.061861,0.598849,0.098718,0.000762,21.858076,0.004577,5.279346,98.148094,85.690742,10.270742,0.009482,0.000191,0.000013,0.003769,99.264,0.00702,0,6.317863,0.00393,0.211471,13.128078,99.224571,0.010534,0.001711,15.852865,-11.967667,-5.175161,-2.982917,2.613596,162.655945,2
156,'2019/01/24 11:06:51:913',2,96.857361,0.778494,0.046227,0.685465,0.076101,0.000828,20.150398,0.002818,5.689274,97.844055,85.25547,9.523288,0.008824,0.000201,0.000016,0.00383,99.211533,0.006596,0,6.151403,0.003858,0.206089,13.169847,99.2901,0.010539,0.001728,15.986925,-11.43808,-4.859107,-2.31889,2.993912,163.273788,2
157,'2019/01/24 11:06:52:001',2,96.653114,0.652581,0.035964,0.851522,0.072859,0.000705,9.453548,0.002451,5.957652,97.41433,85.826347,8.253471,0.006289,0.000216,0.000022,0.003152,99.452896,0.005845,0,6.416309,0.003771,0.205482,13.642122,99.421425,0.010677,0.001675,16.338606,-10.655655,-5.184508,-2.491029,2.623197,162.440323,2
158,'2019/01/24 11:06:52:104',2,96.910156,0.569677,0.041686,0.911784,0.05976,0.000643,20.331842,0.002111,6.129778,97.33979,86.280861,8.436139,0.004725,0.000234,0.000023,0.0021,99.549393,0.006413,0,8.136682,0.003712,0.20376,14.616442,99.469017,0.010752,0.001686,16.541458,-11.641945,-4.771677,-2.272409,2.893911,165.074463,2
159,'2019/01/24 11:06:52:205',2,96.311028,0.657762,0.039448,0.967398,0.078457,0.001106,8.180663,0.002465,7.292556,96.926788,87.397942,9.172936,0.006018,0.000341,0.000029,0.002953,99.486778,0.006937,0,9.028144,0.003569,0.205694,14.892219,99.416473,0.010679,0.001872,16.912918,-12.962959,-5.688818,-2.890939,2.978412,164.643509,2
160,'2019/01/24 11:06:52:300',2,96.495804,0.423157,0.041921,0.766159,0.075557,0.001452,2.631391,0.001164,8.178406,96.800163,84.662743,8.77904,0.009871,0.000269,0.000032,0.005573,99.551315,0.005224,0,9.05135,0.003363,0.199754,15.087171,99.475853,0.010856,0.001928,17.535624,-12.974922,-5.422303,-2.620114,2.179574,163.688446,2
161,'2019/01/24 11:06:52:402',2,96.706352,0.475847,0.061581,0.812444,0.067594,0.001265,33.519424,0.002056,10.373539,96.40239,84.467102,8.210964,0.012303,0.000282,0.000033,0.004009,99.537804,0.005791,0,10.795565,0.003081,0.205672,16.16939,99.52951,0.010809,0.002209,18.466368,-14.103363,-5.101575,-2.426989,2.960441,164.667755,2
162,'2019/01/24 11:06:52:502',2,96.511612,0.61557,0.084363,0.701509,0.083251,0.001651,14.830914,0.002828,11.786306,95.943039,83.360588,7.75195,0.010682,0.000298,0.000033,0.00375,99.639809,0.007274,0,13.544721,0.002941,0.202856,17.507547,99.472771,0.010722,0.002415,19.072048,-15.671631,-5.398874,-2.096638,2.700946,164.490829,2
163,'2019/01/24 11:06:52:600',2,96.442368,0.758908,0.080593,0.991398,0.089782,0.001684,11.277861,0.003503,11.156284,94.326706,81.304756,6.52909,0.006214,0.000322,0.00003,0.002302,99.75222,0.010608,0,14.196537,0.003062,0.201894,18.320122,99.574417,0.010645,0.002262,18.725197,-14.881424,-5.50076,-2.791412,1.46149,162.424469,2
164,'2019/01/24 11:06:52:704',2,96.865692,0.859321,0.075357,0.784841,0.050455,0.000789,10.562325,0.003101,11.01587,93.104431,78.917427,6.604943,0.00745,0.000259,0.000029,0.001239,99.770203,0.009981,0,13.471717,0.003106,0.200261,18.283207,99.652603,0.010581,0.002261,18.578175,-14.630676,-4.845417,-2.520303,2.774862,162.987289,2
165,'2019/01/24 11:06:52:798',2,97.081856,0.807703,0.062267,0.958174,0.064239,0.001222,13.206911,0.002056,10.30545,92.585182,76.57164,7.085688,0.008391,0.000241,0.000028,0.001547,99.775986,0.007317,0,12.982713,0.003188,0.199943,18.14085,99.678764,0.010622,0.002174,18.298311,-14.427933,-4.476971,-2.225191,2.213172,163.037872,2
166,'2019/01/24 11:06:52:916',2,96.671509,1.27701,0.049276,0.880814,0.062312,0.001671,31.197277,0.001942,9.568979,93.033257,75.536263,6.794645,0.012488,0.000264,0.000026,0.001775,99.796707,0.005755,0,13.758169,0.003439,0.201214,17.7936,99.507011,0.010309,0.002128,17.563063,-14.562653,-5.156003,-2.260698,2.474582,163.89769,2
167,'2019/01/24 11:06:53:019',2,96.880348,1.090175,0.038596,0.835664,0.070776,0.001749,7.829289,0.001818,11.542212,91.627678,75.839195,6.517564,0.012823,0.000283,0.000023,0.00127,99.77906,0.005544,0,17.487734,0.003115,0.199879,19.440001,99.337608,0.010436,0.002379,18.585728,-16.789841,-4.821226,-3.350152,2.763575,163.945496,2
168,'2019/01/24 11:06:53:102',2,96.75946,0.91225,0.028125,1.133338,0.066359,0.002736,15.413986,0.001353,9.19597,89.809647,73.812347,6.40807,0.016645,0.000345,0.000029,0.001909,99.742485,0.005714,0,15.060849,0.003379,0.199609,17.423548,99.104866,0.010555,0.002005,17.667521,-14.623535,-5.017552,-4.406045,2.312803,163.224319,2
169,'2019/01/24 11:06:53:212',2,97.312614,0.810472,0.032638,0.755814,0.097909,0.003488,28.235479,0.001266,8.632521,89.866943,71.786736,6.666425,0.016809,0.000392,0.000026,0.002445,99.786003,0.005809,0,14.809406,0.003429,0.198866,17.196253,99.055908,0.010632,0.001925,17.542583,-14.639824,-4.053213,-3.412858,2.087885,167.097458,2
170,'2019/01/24 11:06:53:302',2,96.479446,0.780919,0.047568,0.546471,0.093032,0.006871,19.047216,0.001732,6.919393,88.876328,75.298256,7.190127,0.032597,0.000508,0.000032,0.003888,99.781296,0.006598,0,15.354456,0.00367,0.199731,17.481024,99.045044,0.010647,0.001736,16.843824,-14.843971,-5.446444,-2.903046,3.123276,163.975159,2
171,'2019/01/24 11:06:53:402',2,96.306313,0.706984,0.043931,0.448178,0.119058,0.003142,25.173429,0.002185,7.075902,87.71463,78.965164,6.830055,0.021604,0.000534,0.000028,0.002199,99.830818,0.007628,0,16.396622,0.003624,0.20015,17.813219,98.889526,0.010709,0.001726,17.000971,-15.181618,-5.695466,-2.494434,3.08914,165.271713,2
172,'2019/01/24 11:06:53:502',2,94.806717,0.881985,0.046117,0.400393,0.143381,0.002925,20.8356,0.001845,4.651001,87.280922,80.260933,8.184467,0.019723,0.000412,0.000026,0.004367,99.806076,0.008961,0,15.255062,0.004079,0.20331,17.694651,99.170662,0.010582,0.00154,15.844954,-14.91111,-7.477632,-2.577158,4.422629,163.26297,2
173,'2019/01/24 11:06:53:624',2,93.396873,0.72336,0.060775,0.278044,0.154614,0.001312,25.347137,0.00215,4.141727,87.240578,81.151337,8.911457,0.008895,0.000368,0.000032,0.004341,99.73513,0.010928,0,15.3942,0.004102,0.207137,17.823826,99.199036,0.010673,0.001502,15.73565,-15.339249,-8.753428,-3.099641,7.092932,162.831879,2
174,'2019/01/24 11:06:53:711',2,92.341118,0.590002,0.05172,0.39423,0.120828,0.000607,8.552151,0.001724,4.08952,88.438644,84.733101,9.726873,0.006633,0.000316,0.000034,0.007009,99.700989,0.016081,0,18.020287,0.004055,0.221782,19.810545,99.353409,0.010764,0.001514,15.794699,-17.113503,-9.551881,-4.585994,8.727598,162.409378,2
175,'2019/01/24 11:06:53:803',2,89.730461,0.531971,0.03528,0.347715,0.10144,0.000318,3.212146,0.001252,3.027053,87.107132,84.389465,8.784113,0.002558,0.000321,0.00003,0.008555,99.687935,0.027209,0,20.427923,0.004215,0.220073,21.636803,99.42836,0.010808,0.001373,15.402365,-17.338837,-11.16186,-5.031602,10.231804,161.848602,2
176,'2019/01/24 11:06:53:908',2,89.304893,0.778525,0.02086,0.460521,0.085241,0.000107,11.355088,0.000699,2.254988,82.133881,84.183434,8.598252,0.001678,0.00031,0.000027,0.01,99.705627,0.040442,0,22.656345,0.004456,0.227418,24.679384,99.700493,0.010643,0.001322,14.91523,-18.122093,-11.388649,-5.90112,5.359642,162.851547,2
177,'2019/01/24 11:06:54:015',2,85.497688,0.953547,0.021721,0.511689,0.033408,0.000062,6.014183,0.000581,1.971147,80.09507,83.642593,6.776482,0.000944,0.000337,0.000026,0.016534,99.677689,0.063059,0,19.303955,0.004574,0.252468,23.331436,99.807564,0.010516,0.001257,14.660302,-15.115036,-13.129096,-6.59725,7.39119,163.414932,2
178,'2019/01/24 11:06:54:100',2,82.306206,2.085935,0.018641,0.308586,0.015952,0.000039,15.16601,0.000383,1.810007,75.914696,82.12455,5.720724,0.001091,0.000379,0.00002,0.016535,99.714622,0.079754,0.000001,19.802189,0.005124,0.266038,24.140196,99.838814,0.009773,0.001317,13.790915,-15.0009,-14.313837,-8.119139,8.15325,162.639557,2
179,'2019/01/24 11:06:54:200',2,82.60997,8.783223,0.011661,0.12667,0.007787,0.000032,23.296474,0.00027,2.250221,69.708786,82.701454,5.590624,0.000674,0.000429,0.000022,0.016311,99.680542,0.096582,0.000001,21.164871,0.009504,0.279169,25.489231,99.859482,0.006302,0.002236,9.767942,-17.810959,-14.208833,-9.117833,8.324627,163.561371,2
180,'2019/01/24 11:06:54:305',2,83.718651,46.569462,0.007037,0.048353,0.001668,0.000029,4.991893,0.000138,2.106187,62.452179,84.005333,4.156467,0.000734,0.000593,0.000014,0.015271,99.714905,0.125023,0.000001,20.165579,0.345028,0.530686,25.114212,99.875404,0.000532,0.036306,1.105824,-27.643478,-13.812793,-8.894549,7.386043,162.019531,2
181,'2019/01/24 11:06:54:404',2,88.705948,49.841442,0.006589,0.026157,0.000892,0.000033,4.365521,0.000119,2.284841,55.829464,84.421181,4.363507,0.001086,0.000633,0.000018,0.012841,99.647575,0.109173,0.000001,17.006109,0.466863,0.541584,23.072701,99.889755,0.000429,0.047307,0.91259,-27.243965,-11.694747,-9.372852,6.203187,163.563995,2
182,'2019/01/24 11:06:54:503',2,90.665955,52.866673,0.004128,0.030987,0.001182,0.000063,3.93526,0.000106,3.263888,43.691219,84.728134,5.249866,0.00218,0.000827,0.000024,0.01325,99.545517,0.058833,0,12.483271,0.597197,0.53675,20.044096,99.895241,0.000351,0.06499,0.78114,-26.777718,-10.632434,-9.442407,4.959614,163.871475,2
183,'2019/01/24 11:06:54:605',2,93.669693,40.347244,0.003973,0.049714,0.001208,0.000064,18.148468,0.000128,5.960574,43.863152,87.317108,7.463563,0.007676,0.001379,0.000025,0.010074,99.596664,0.035482,0,10.634004,0.163261,0.41811,18.952761,99.899193,0.000797,0.032104,1.781098,-24.437386,-8.527872,-11.267035,3.77534,164.986511,2
184,'2019/01/24 11:06:54:705',2,95.326263,16.344296,0.004313,0.155594,0.001385,0.000122,86.956985,0.000104,8.163995,56.155415,87.659103,7.036564,0.008209,0.006315,0.000031,0.008025,99.70694,0.06989,0,15.749286,0.015245,0.263661,22.308926,99.897598,0.003845,0.006059,7.594867,-20.130714,-6.923265,-10.555037,3.968267,167.222183,2
185,'2019/01/24 11:06:54:802',2,96.286125,13.535173,0.005469,0.199608,0.001291,0.000262,89.182259,0.000129,11.895535,75.49778,86.118492,8.11517,0.009757,0.027213,0.000049,0.004618,99.771202,0.192536,0,37.396469,0.009975,0.249639,40.693829,99.901047,0.004626,0.006453,9.838789,-32.02919,-5.723755,-11.073303,3.021256,167.137253,2
186,'2019/01/24 11:06:54:903',2,95.215439,7.679461,0.007865,0.435661,0.001067,0.00062,80.862823,0.000253,20.682598,91.883789,84.374496,5.933713,0.00138,0.162202,0.000056,0.001412,99.752007,0.525968,0,76.060555,0.003945,0.223037,76.606567,99.90345,0.006784,0.007081,16.783407,-50.782372,-7.046254,-8.069921,2.738282,165.706146,2
187,'2019/01/24 11:06:55:001',2,93.400024,7.14216,0.008063,0.879735,0.000417,0.001033,27.447956,0.000416,24.270113,97.895882,83.065102,4.991721,0.000784,0.592258,0.000063,0.000349,99.662277,0.585103,0,94.896164,0.003225,0.220521,87.356346,99.904282,0.007015,0.008463,18.767017,-60.307091,-8.750875,-5.717383,3.582388,160.835602,2
188,'2019/01/24 11:06:55:081',2,93.922569,5.766955,0.011736,1.77506,0.000189,0.001837,10.885213,0.000615,26.59095,99.515732,82.26355,2.583632,0.001164,1.96169,0.000072,0.0002,99.268326,0.552364,0,98.964867,0.00257,0.214923,88.950249,99.907455,0.00762,0.0085,20.905567,-60.564976,-8.310559,-3.658647,2.342188,157.567139,2
189,'2019/01/24 11:06:55:201',2,93.182076,3.758134,0.011153,4.086853,0.000159,0.00528,1.936186,0.000863,27.288378,99.899117,80.899826,0.995114,0.006774,5.32988,0.000099,0.00036,98.293701,0.436503,0,99.731125,0.002067,0.207195,88.941864,99.90834,0.008538,0.007604,22.564592,-58.461788,-8.925005,-2.694912,1.939423,157.262802,2
190,'2019/01/24 11:06:55:279',2,88.626785,2.166154,0.013633,11.306033,0.000106,0.009314,2.797729,0.001721,22.867149,99.977356,81.694214,0.435657,0.022558,17.396135,0.00019,0.000354,95.569733,0.385082,0,99.944679,0.002138,0.201952,88.455238,99.907593,0.009017,0.005425,19.898745,-53.464325,-11.734133,-4.106203,1.633072,159.159119,2
191,'2019/01/24 11:06:55:407',2,90.849739,1.865601,0.014139,15.787821,0.00017,0.022555,1.143452,0.001682,20.397633,99.995171,81.543892,0.173183,0.025392,36.633144,0.000236,0.00173,90.839996,0.441011,0,99.98732,0.002301,0.207669,87.623665,99.906464,0.008439,0.005232,15.956068,-50.70742,-10.522879,-4.740943,1.082596,158.448364,2
192,'2019/01/24 11:06:55:502',2,91.615173,1.574208,0.017119,24.505644,0.000633,0.098388,4.017567,0.00219,32.347809,99.999092,83.655914,0.050021,0.069045,66.483788,0.00033,0.01172,81.404388,0.378151,0,99.997452,0.001362,0.222091,85.552269,99.907158,0.007244,0.015487,15.316829,-50.621586,-10.044134,-3.104878,1.688283,157.945801,2
193,'2019/01/24 11:06:55:600',2,88.713409,1.52919,0.017466,24.519938,0.001128,0.136368,0.786798,0.002245,37.965332,99.999702,82.345268,0.010864,0.056146,83.358818,0.000373,0.032924,63.132278,0.263104,0,99.999405,0.001075,0.249928,80.584877,99.901474,0.005212,0.041216,8.619811,-52.206299,-11.691021,-4.288793,0.423643,159.027649,2
194,'2019/01/24 11:06:55:726',2,86.150124,1.726359,0.018483,25.601971,0.000921,0.146468,0.990322,0.002913,37.523945,99.999825,82.569618,0.004298,0.083972,80.233192,0.000437,0.015104,34.193733,0.279062,0,99.999786,0.001116,0.248195,71.105537,99.901665,0.00304,0.106464,2.440592,-51.706738,-12.860924,-4.278356,1.152437,158.300018,2
195,'2019/01/24 11:06:55:809',2,89.191078,1.526229,0.02146,24.101284,0.000731,0.172104,1.035418,0.00371,38.395649,99.99987,80.587944,0.002057,0.080549,70.829018,0.00047,0.023537,14.836557,0.303636,0,99.999832,0.001055,0.253005,63.395996,99.900238,0.002166,0.211638,1.076123,-52.520668,-11.447954,-3.37632,1.573013,156.170563,2
196,'2019/01/24 11:06:55:913',2,91.65139,1.25854,0.025998,22.957806,0.000504,0.162384,0.338783,0.004331,38.654484,99.999893,79.062012,0.00162,0.296908,56.679745,0.000642,0.023492,7.980817,0.441218,0,99.999786,0.001019,0.312032,60.722015,99.895325,0.001946,0.2641,0.811864,-53.108688,-10.020512,-1.659401,1.684784,156.256378,2
197,'2019/01/24 11:06:56:001',2,88.478355,1.056364,0.032301,30.871571,0.000375,0.15348,0.211783,0.004435,39.091034,99.999878,77.827347,0.001252,0.442615,48.626095,0.000826,0.022614,5.163609,0.362607,0,99.99971,0.000985,0.324883,59.1399,99.891136,0.001873,0.293331,0.734274,-50.017303,-11.807349,-1.526276,1.025967,153.765305,2
198,'2019/01/24 11:06:56:110',2,93.830475,0.611381,0.034737,24.807528,0.000256,0.097107,0.044565,0.003572,27.872578,99.999878,74.670563,0.001389,0.339235,41.096714,0.001064,0.013178,5.423974,0.378197,0,99.999687,0.001504,0.341901,59.022194,99.880127,0.001937,0.13359,0.546077,-48.917892,-8.39066,-1.281386,1.004632,156.375656,2
199,'2019/01/24 11:06:56:205',2,94.194107,0.574459,0.036099,16.965536,0.000213,0.107892,1.820291,0.003415,20.472477,99.99987,72.532639,0.002145,0.243165,32.793919,0.001047,0.010113,5.986518,0.286048,0,99.999763,0.002039,0.278189,58.939053,99.877808,0.001962,0.080005,0.450033,-49.748322,-8.067574,-1.488952,1.176864,159.802673,2
200,'2019/01/24 11:06:56:305',2,92.596779,0.421144,0.049301,14.772344,0.000266,0.137508,0.574144,0.001395,14.243719,99.999855,70.94912,0.002845,0.376785,17.78186,0.000826,0.008632,6.560752,0.316148,0,99.999725,0.002607,0.290484,59.087234,99.869652,0.002002,0.05111,0.387141,-48.766159,-9.368308,-1.668368,0.842115,157.96788,2
201,'2019/01/24 11:06:56:404',2,91.199356,0.651481,0.036922,17.68745,0.000243,0.159361,0.546647,0.000915,11.877157,99.999832,71.724586,0.004322,0.615311,13.212553,0.000849,0.009772,6.50055,0.301286,0,99.99971,0.002955,0.270137,58.969097,99.867706,0.00197,0.044341,0.354593,-47.024731,-10.308887,-1.641273,0.822798,157.061157,2
202,'2019/01/24 11:06:56:504',2,93.313828,0.756796,0.049252,9.571542,0.000182,0.162176,1.367588,0.001212,9.47829,99.999832,68.295357,0.007912,0.458159,9.710076,0.00059,0.00969,9.591946,0.343139,0,99.999809,0.003286,0.229019,60.406708,99.865952,0.002069,0.034444,0.376979,-49.55933,-8.820365,-1.06024,0.794245,157.358063,2
203,'2019/01/24 11:06:56:605',2,89.690048,1.342973,0.071049,8.801291,0.000227,0.134961,0.225505,0.001446,12.325965,99.99987,69.228951,0.016116,0.289591,7.53865,0.00056,0.021349,11.730944,0.301485,0,99.999832,0.003075,0.220807,61.25182,99.868599,0.002069,0.040612,0.436677,-50.835453,-11.183746,-2.029286,-0.406502,156.259262,2
204,'2019/01/24 11:06:56:703',2,91.98069,0.985538,0.101132,15.979735,0.000202,0.127522,0.33509,0.001583,11.717657,99.99987,67.594757,0.026276,0.139025,5.533967,0.000608,0.025483,14.792149,0.202804,0,99.999825,0.003041,0.226633,62.270428,99.868614,0.002237,0.034352,0.503197,-47.588184,-9.801367,-0.396952,0.698814,157.140335,2
205,'2019/01/24 11:06:56:805',2,94.530106,0.598561,0.107833,17.178995,0.000143,0.159114,0.640457,0.001733,13.311221,99.999878,66.430084,0.038839,0.284183,5.794175,0.000561,0.021029,18.04282,0.143265,0,99.999763,0.002751,0.220245,62.852108,99.837074,0.002433,0.033226,0.62478,-47.491646,-7.751708,-0.429249,0.569286,158.627777,2
